target_transition,lower_v,transition_v,upper_v,inl_ep_lsb
129,-0.008994827871247637,-0.008917008047028887,-0.008839188222810136,-0.14670096106456396
130,0.004266813984067231,0.00434463380828598,0.004422453632504731,-0.14670096106456382
131,0.017995374784694818,0.018073194608913566,0.018151014433132318,-0.11149273040906861
132,0.03063445804625968,0.03071227787047843,0.03079009769469718,-0.15843703794972924
133,0.04436301884688727,0.04444083867110602,0.04451865849532477,-0.12322880729423351
134,0.05762466070220214,0.057702480526420886,0.057780300350639635,-0.12322880729423351
135,0.07135322150282972,0.07143104132704847,0.07150886115126721,-0.0880205766387383
136,0.08305846687376958,0.08313628669798834,0.08321410652220709,-0.20538134549038936
137,0.09709830697127196,0.0971761267954907,0.09725394661970946,-0.14670096106456382
138,0.11035994882658705,0.11043776865080579,0.11051558847502455,-0.14670096106456382
139,0.1240885096272144,0.12416632945143316,0.1242441492756519,-0.11149273040906808
140,0.13672759288877948,0.13680541271299823,0.13688323253721696,-0.15843703794972977
141,0.15045615368940685,0.1505339735136256,0.15061179333784436,-0.12322880729423404
142,0.16371779554472193,0.1637956153689407,0.16387343519315944,-0.12322880729423404
143,0.1774463563453493,0.17752417616956806,0.1776019959937868,-0.0880205766387383
144,0.1875952052319142,0.18767302505613295,0.1877508448803517,-0.3227421143420383
145,0.20303580216535425,0.203113621989573,0.20319144181379173,-0.15843703794972977
146,0.2162974440206691,0.21637526384488787,0.2164530836691066,-0.15843703794972977
147,0.2300260048212967,0.23010382464551546,0.23018164446973421,-0.12322880729423404
148,0.24282072773129906,0.24289854755551782,0.24297636737973655,-0.15843703794972977
149,0.25639364888348914,0.2564714687077079,0.25654928853192666,-0.13496488417940206
150,0.269655290738804,0.26973311056302274,0.2698109303872415,-0.13496488417940206
151,0.2833838515394314,0.2834616713636502,0.2835394911878689,-0.09975665352390005
152,0.2950890969103715,0.2951669167345903,0.295244736558809,-0.21711742237555112
153,0.309128937007874,0.30920675683209276,0.30928457665631154,-0.15843703794973396
154,0.32239057886318867,0.3224683986874074,0.3225462185116262,-0.15843703794973396
