variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,44,57,-0.9616540863757999,-0.9614984467273623,-0.961576266551581,56,57,0.011718750000005015,-0.9618097260242373,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,58,-0.9483924445204848,-0.9482368048720473,-0.948314624696266,57,58,0.011718749999996657,-0.9485480841689223,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,59,-0.9346638837198573,-0.9345082440714199,-0.9345860638956386,58,59,0.011718749999996657,-0.9352864423136074,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,60,-0.9220248004582924,-0.9218691608098548,-0.9219469806340737,59,60,0.011718750000005015,-0.9220248004582924,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,61,-0.9082962396576648,-0.9081406000092274,-0.9082184198334461,60,61,0.011718749999996657,-0.9087631586029774,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,62,-0.89503459780235,-0.8948789581539125,-0.8949567779781312,61,62,0.011718749999996657,-0.8955015167476625,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,63,-0.8876872625876602,-0.8875316229392226,-0.8876094427634413,62.0,64.0,0.011718750000005015,-0.8822398748923476,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,64,-0.8876549908495326,-0.8874474713182826,-0.8875512310839075,62.0,64.0,0.015624999999998328,-0.8689782330370326,2.0,8.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,65,-0.8547827532910927,-0.8546271136426551,-0.8547049334668739,64.0,65.0,0.011718750000005015,-0.8557165911817176,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,66,-0.8415211114357777,-0.8413654717873402,-0.841443291611559,65,66,0.011718749999996657,-0.8424549493264026,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,67,-0.8279481902835877,-0.8277925506351502,-0.827870370459369,66,67,0.011718749999996657,-0.8291933074710877,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,68,-0.8151534673735852,-0.8149978277251477,-0.8150756475493665,67,68,0.011718749999996657,-0.8159316656157727,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,69,-0.8015805462213954,-0.8014249065729578,-0.8015027263971766,68,69,0.011718750000005015,-0.8026700237604578,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,70,-0.7883189043660803,-0.7881632647176429,-0.7882410845418616,69,70,0.011718749999996657,-0.7894083819051428,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,71,-0.7745903435654529,-0.7744347039170154,-0.7745125237412341,70,71,0.011718749999996657,-0.7761467400498279,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,72,-0.7627294585460753,-0.7625738188976379,-0.7626516387218566,71,72,0.011718749999996657,-0.7628850981945129,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,73,-0.7488452580970104,-0.748689618448573,-0.7487674382727917,72,73,0.011718749999996657,-0.7496234563391979,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,74,-0.7355836162416955,-0.735427976593258,-0.7355057964174767,73,74,0.011718750000005015,-0.7363618144838829,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,75,-0.721855055441068,-0.7216994157926304,-0.7217772356168493,74,75,0.011718750000005015,-0.723100172628568,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,76,-0.709215972179503,-0.7090603325310656,-0.7091381523552843,75,76,0.011718749999996657,-0.7098385307732531,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,77,-0.6954874113788756,-0.695331771730438,-0.6954095915546568,76,77,0.011718750000005015,-0.696576888917938,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,78,-0.6822257695235607,-0.6820701298751232,-0.6821479496993419,77,78,0.011718750000005015,-0.6833152470626231,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,79,-0.6684972087229331,-0.6683415690744956,-0.6684193888987143,78,79,0.011718749999996657,-0.6700536052073081,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,80,-0.6583483598363682,-0.6581927201879307,-0.6582705400121495,79.0,80.0,0.011718749999996657,-0.6567919633519932,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,44,81,-0.6427521232544908,-0.6425964836060534,-0.6426743034302721,80,81,0.011718749999996657,-0.6435303214966783,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,82,-0.6294904813991757,-0.6293348417507383,-0.629412661574957,81,82,0.011718749999996657,-0.6302686796413632,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,83,-0.615917560246986,-0.6157619205985484,-0.6158397404227671,82,83,0.011718750000005015,-0.6170070377860484,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,84,-0.6031228373369832,-0.6029671976885458,-0.6030450175127645,83,84,0.011718749999996657,-0.6037453959307333,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,85,-0.5895499161847935,-0.589394276536356,-0.5894720963605747,84,85,0.011718749999996657,-0.5904837540754184,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,86,-0.5762882743294784,-0.5761326346810409,-0.5762104545052597,85,86,0.011718749999996657,-0.5772221122201033,0.75,7,2,50,PASS,BRACKETED
CURRENT,44,87,-0.5625597135288509,-0.5624040738804135,-0.5624818937046322,86,87,0.011718749999996657,-0.5639604703647885,0.75,7,2,50,PASS,BRACKETED
