variant,mismatch_seed,target_transition,lower_v,upper_v,transition_v,lower_code,upper_code,final_bracket_width_lsb,center_v,expansion_half_width_lsb,bisection_rounds,frames_per_point,maxstep_ps,status,reason
CURRENT,116,26,-1.358273952213798,-1.3581183125653606,-1.3581961323895793,25,26,0.011718749999996657,-1.3574957539716106,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,27,-1.3448591217281314,-1.344703482079694,-1.3447813019039128,26,27,0.011718749999996657,-1.3442365631343813,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,28,-1.3317555705393396,-1.3315999308909021,-1.3316777507151207,27,28,0.011718749999996657,-1.330977372297152,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,29,-1.3184963797021103,-1.3183407400536729,-1.3184185598778915,28,29,0.011718749999996657,-1.3177181814599228,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,30,-1.3052371888648808,-1.3050815492164434,-1.3051593690406622,29,30,0.011718749999996657,-1.3044589906226933,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,31,-1.291822358379214,-1.2916667187307767,-1.2917445385549953,30.0,31.0,0.011718749999996657,-1.291199799785464,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,32,-1.280275203674797,-1.2801195640263594,-1.2801973838505782,31.0,32.0,0.011718750000013375,-1.2779406089482346,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,33,-1.265148337056318,-1.2649926974078802,-1.265070517232099,32.0,33.0,0.011718750000013375,-1.2646814181110053,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,34,-1.2518891462190886,-1.251733506570651,-1.2518113263948698,33,34,0.011718750000013375,-1.251422227273776,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,35,-1.2384743157334217,-1.2383186760849842,-1.2383964959092029,34,35,0.011718749999996657,-1.2381630364365468,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,36,-1.2255264041930674,-1.22537076454463,-1.2254485843688485,35,36,0.011718749999996657,-1.2249038455993173,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,37,-1.212267213355838,-1.2121115737074006,-1.2121893935316193,36,37,0.011718749999996657,-1.211644654762088,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,38,-1.1988523828701714,-1.198696743221734,-1.1987745630459528,37,38,0.011718749999996657,-1.1983854639248588,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,39,-1.1854375523845042,-1.1852819127360668,-1.1853597325602854,38,39,0.011718749999996657,-1.1851262730876293,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,40,-1.1726452804925875,-1.17248964084415,-1.1725674606683687,39,40,0.011718749999996657,-1.1718670822504,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,41,-1.1590748103584834,-1.1589191707100457,-1.1589969905342645,40,41,0.011718750000013375,-1.1586078914131708,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,42,-1.145815619521254,-1.1456599798728164,-1.1457377996970353,41,42,0.011718750000013375,-1.1453487005759415,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,43,-1.1324007890355872,-1.1322451493871495,-1.1323229692113683,42,43,0.011718750000013375,-1.132089509738712,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,44,-1.1192972378467954,-1.119141598198358,-1.1192194180225767,43,44,0.011718749999996657,-1.1188303189014828,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,45,-1.1060380470095659,-1.1058824073611282,-1.105960227185347,44,45,0.011718750000013375,-1.1055711280642533,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,46,-1.0927788561723366,-1.092623216523899,-1.0927010363481178,45,46,0.011718750000013375,-1.092311937227024,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,47,-1.0793640256866697,-1.0792083860382322,-1.0792862058624508,46,47,0.011718749999996657,-1.0790527463897948,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,48,-1.0673499520369405,-1.067194312388503,-1.0672721322127217,47.0,48.0,0.011718749999996657,-1.0657935555525655,0.75,7.0,2.0,50.0,PASS,BRACKETED
CURRENT,116,49,-1.0537794819028363,-1.0536238422543989,-1.0537016620786175,48,49,0.011718749999996657,-1.0525343647153362,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,50,-1.0405202910656066,-1.0403646514171692,-1.0404424712413878,49,50,0.011718749999996657,-1.0392751738781068,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,51,-1.02710546057994,-1.0269498209315024,-1.0270276407557213,50,51,0.011718749999996657,-1.0260159830408775,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,52,-1.0141575490395855,-1.014001909391148,-1.014079729215367,51,52,0.011718749999996657,-1.012756792203648,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,53,-1.0007427185539188,-1.0005870789054814,-1.0006648987297,52,53,0.011718749999996657,-0.9994976013664187,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,54,-0.9874835277166895,-0.9873278880682519,-0.9874057078924707,53,54,0.011718750000005015,-0.9862384105291895,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,55,-0.9740686972310226,-0.9739130575825851,-0.9739908774068038,54,55,0.011718750000005015,-0.9729792196919601,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,56,-0.9612764253391057,-0.9611207856906683,-0.961198605514887,55,56,0.011718749999996657,-0.9597200288547307,0.75,7,2,50,PASS,BRACKETED
CURRENT,116,57,-0.9477059552050014,-0.9475503155565639,-0.9476281353807827,56,57,0.011718750000005015,-0.9464608380175015,0.75,7,2,50,PASS,BRACKETED
