sample,source_sample_index,t_sample_s,vdiff_v,direct_code,sar_code,oracle_code
551,567,0.0002835,-1.3753769574731034,24,24,24
552,568,0.000284,-1.4262306165898155,20,20,20
553,569,0.0002845,-1.4640631283653582,17,17,17
554,570,0.000285,-1.4885290909380733,15,15,15
555,571,0.0002855,-1.4994051358710525,15,15,15
556,572,0.000286,-1.4965919674529882,15,15,15
557,573,0.0002865,-1.480115269244477,16,16,16
558,574,0.000287,-1.450125469593205,18,18,18
559,575,0.0002875,-1.4068963682587923,22,22,22
560,576,0.000288,-1.350822636685929,26,26,26
561,577,0.0002885,-1.2824162147476503,31,31,31
562,578,0.000289,-1.202301636855692,37,37,37
563,579,0.0002895,-1.1112103301094236,44,44,44
564,580,0.00029,-1.0099739365398228,51,51,51
565,581,0.0002905,-0.899516720414987,60,60,60
566,582,0.000291,-0.7808471299264664,69,69,69
567,583,0.0002915,-0.6550485902964653,78,78,78
568,584,0.000292,-0.5232696123623939,88,88,88
569,585,0.0002925,-0.38671330694533346,98,98,98
570,586,0.000293,-0.24662640073344363,109,109,109
571,587,0.0002935,-0.10428785396300452,120,120,120
572,588,0.000294,0.03900281618534511,130,130,130
573,589,0.0002945,0.18193739987029428,141,141,141
574,590,0.000295,0.32321093823547564,152,152,152
575,591,0.0002955,0.46153363737446584,162,162,162
576,592,0.000296,0.5956426438432313,172,172,172
577,593,0.0002965,0.7243135742127054,182,182,182
578,594,0.000297,0.846371693399091,191,191,191
579,595,0.0002975,0.9607026397166973,200,200,200
580,596,0.000298,1.066262598735821,208,208,208
581,597,0.0002985,1.1620878330610465,215,215,215
582,598,0.000299,1.247303481025083,221,221,221
583,599,0.0002995,1.3211315439683897,227,227,227
584,600,0.0003,1.3828979891824342,232,232,232
585,601,0.0003005,1.4320389036684837,235,235,235
586,602,0.000301,1.4681056425295984,238,238,238
587,603,0.0003015,1.4907689249921283,240,240,240
588,604,0.000302,1.499821840661119,240,240,240
589,605,0.0003025,1.4951817385631423,240,240,240
590,606,0.000303,1.4768909817300888,239,239,239
591,607,0.0003035,1.445116560434737,236,236,236
592,608,0.000304,1.4001485676091465,233,233,233
593,609,0.0003045,1.3423975503649963,229,229,229
594,610,0.000305,1.2723907617957815,223,223,223
595,611,0.0003055,1.1907673472810987,217,217,217
596,612,0.000306,1.098272509240907,210,210,210
597,613,0.0003065,0.9957507036140919,202,202,202
598,614,0.000307,0.8841379301760361,194,194,194
599,615,0.0003075,0.7644531870825533,185,185,185
600,616,0.000308,0.6377891676584172,176,176,176
601,617,0.0003085,0.5053022843663361,166,166,166
602,618,0.000309,0.368202111035451,155,155,155
603,619,0.0003095,0.22774033973902316,145,145,145
604,620,0.00031,0.08519935314263487,134,134,134
605,621,0.0003105,-0.058119483345435284,123,123,123
606,622,0.000311,-0.20090770273188402,112,112,112
607,623,0.0003115,-0.3418616824316834,102,102,102
608,624,0.000312,-0.479694546033251,91,91,91
609,625,0.0003125,-0.6131479121748601,81,81,81
610,626,0.000313,-0.7410033832681651,72,72,72
611,627,0.0003135,-0.8620936691791987,63,63,63
612,628,0.000314,-0.9753132443105808,54,54,54
613,629,0.0003145,-1.0796284407880097,46,46,46
614,630,0.000315,-1.1740868856029105,39,39,39
615,631,0.0003155,-1.2578261955521477,33,33,33
616,632,0.000316,-1.3300818505921659,27,27,27
617,633,0.0003165,-1.3901941737257468,23,23,23
618,634,0.000317,-1.4376143536965258,19,19,19
619,635,0.0003175,-1.4719094555056667,17,17,17
620,636,0.000318,-1.4927663730057126,15,15,15
621,637,0.0003185,-1.499994687485491,15,15,15
622,638,0.000319,-1.493528406147781,15,15,15
623,639,0.0003195,-1.4734265646079074,17,17,17
624,640,0.00032,-1.4398726879125774,19,19,19
625,641,0.0003205,-1.3931731149997115,23,23,23
626,642,0.000321,-1.3337542018965802,27,27,27
627,643,0.0003215,-1.2621584291903911,32,32,32
628,644,0.000322,-1.1790394493091267,39,39,39
629,645,0.0003225,-1.0851561188299148,46,46,46
630,646,0.000323,-0.9813655702983688,54,54,54
631,647,0.0003235,-0.8686153868117467,62,62,62
632,648,0.000324,-0.7479349508099027,71,71,71
633,649,0.0003245,-0.6204260460577652,81,81,81
634,650,0.000325,-0.4872527986207471,91,91,91
635,651,0.0003255,-0.34963104866988204,101,101,101
636,652,0.000326,-0.2088172501492952,112,112,112
637,653,0.0003265,-0.06609699964965264,123,123,123
638,654,0.000327,0.07722670078383745,133,133,133
639,655,0.0003275,0.21984533975120346,144,144,144
640,656,0.000328,0.36045684289643265,155,155,155
641,657,0.0003285,0.4977774605376778,165,165,165
642,658,0.000329,0.6305534879973659,175,175,175
643,659,0.0003295,0.7575727116287065,185,185,185
644,660,0.00033,0.8776754760387686,194,194,194
645,661,0.0003305,0.989765271467315,202,202,202
646,662,0.000331,1.0928187446608368,210,210,210
647,663,0.0003315,1.185895041845161,217,217,217
648,664,0.000332,1.2681443984972836,223,223,223
649,665,0.0003325,1.3388158974939544,228,228,228
650,666,0.000333,1.397264324806998,233,233,233
651,667,0.0003335,1.4429560601543403,236,236,236
652,668,0.000334,1.4754739488267095,239,239,239
653,669,0.0003345,1.4945211102111797,240,240,240
654,670,0.000335,1.4999236482407803,240,240,240
655,671,0.0003355,1.4916322390243506,240,240,240
656,672,0.000336,1.4697225811619772,238,238,238
657,673,0.0003365,1.4343947046347174,236,236,236
658,674,0.000337,1.385971144578299,232,232,232
659,675,0.0003375,1.3248939966138402,227,227,227
660,676,0.000338,1.2517208806196165,222,222,222
661,677,0.0003385,1.1671198497938198,215,215,215
662,678,0.000339,1.0718632914872501,208,208,208
663,679,0.0003395,0.9668208754900067,200,200,200
664,680,0.00034,0.8529516141524374,192,192,192
665,681,0.0003405,0.7312951068298355,183,183,183
666,682,0.000341,0.6029620485868044,173,173,173
667,683,0.0003415,0.4691240898147621,163,163,163
668,684,0.000342,0.33100313934157627,152,152,152
669,685,0.0003425,0.18986020869377981,142,142,142
670,686,0.000343,0.04698389936032693,131,131,131
671,687,0.0003435,-0.09632136183346864,120,120,120
672,688,0.000344,-0.2387472318334577,110,110,110
673,689,0.0003445,-0.3789933962186328,99,99,99
674,690,0.000345,-0.515779440763376,89,89,89
675,691,0.0003455,-0.6478565413157668,79,79,79
676,692,0.000346,-0.7740188652658898,69,69,69
677,693,0.0003465,-0.8931145805117542,60,60,60
678,694,0.000347,-1.004056371413182,52,52,52
679,695,0.0003475,-1.105831365725799,44,44,44
680,696,0.000348,-1.1975103818844648,37,37,37
681,697,0.0003485,-1.2782564122105837,31,31,31
682,698,0.000349,-1.347332264593819,26,26,26
683,699,0.0003495,-1.4041072928812017,22,22,22
684,700,0.00035,-1.4480631545269878,18,18,18
685,701,0.0003505,-1.4787985429371668,16,16,16
686,702,0.000351,-1.4960328513035475,15,15,15
687,703,0.0003515,-1.4996087344773497,15,15,15
688,704,0.000352,-1.4894935454931086,15,15,15
689,705,0.0003525,-1.4657796336277369,17,17,17
690,706,0.000353,-1.4286835012735133,20,20,20
691,707,0.0003535,-1.3785438273225843,24,24,24
692,708,0.000354,-1.3158183751089858,28,28,28
693,709,0.0003545,-1.2410798131379348,34,34,34
694,710,0.000355,-1.1550104867582156,41,41,41
695,711,0.0003555,-1.058396188510877,48,48,48
696,712,0.000356,-0.9521189840297015,56,56,56
697,713,0.0003565,-0.8371491589910971,64,64,64
698,714,0.000357,-0.7145363606360163,74,74,74
699,715,0.0003575,-0.5854000147394357,83,83,83
700,716,0.000358,-0.4509191055185364,94,94,94
701,717,0.0003585,-0.31232141178634587,104,104,104
702,718,0.000359,-0.17087229762228517,115,115,115
703,719,0.0003595,-0.027863159898251666,125,125,125
704,720,0.00036,0.11540036186873084,136,136,136
705,721,0.0003605,0.25761030569562526,147,147,147
706,722,0.000361,0.3974683285161832,157,157,157
707,723,0.0003615,0.5336975597451938,168,168,168
708,724,0.000362,0.6650542588042794,178,178,178
709,725,0.0003625,0.7903391701783757,187,187,187
710,726,0.000363,0.9084084723342389,196,196,196
711,727,0.0003635,1.0181842205398346,204,204,204
712,728,0.000364,1.1186641882440764,212,212,212
713,729,0.0003645,1.2089310171676861,219,219,219
714,730,0.000365,1.2881605925666921,224,224,224
715,731,0.0003655,1.355629567204655,230,230,230
716,732,0.000366,1.4107219653413767,234,234,234
717,733,0.0003665,1.4529348064454082,237,237,237
718,734,0.000367,1.4818826972869927,239,239,239
719,735,0.0003675,1.4973013504868822,240,240,240
720,736,0.000368,1.4990499973974327,240,240,240
721,737,0.0003685,1.4871126732869946,239,239,239
722,738,0.000369,1.4615983630941134,238,238,238
723,739,0.0003695,1.4227400064208884,235,235,235
724,740,0.00037,1.3708923708496306,231,231,231
725,741,0.0003705,1.3065288129989914,226,226,226
726,742,0.000371,1.230236956890232,220,220,220
727,743,0.0003715,1.1427133290792741,214,214,214
728,744,0.000372,1.0447569995343837,206,206,206
729,745,0.0003725,0.9372622863168966,198,198,198
730,746,0.000373,0.821210590669291,189,189,189
731,747,0.0003735,0.6976614370546118,180,180,180
732,748,0.000374,0.5677427999493433,170,170,170
733,749,0.0003745,0.4326408057038844,160,160,160
734,750,0.000375,0.2935889034903051,150,150,150
735,751,0.0003755,0.15185660420376082,139,139,139
736,752,0.000376,0.008737890129126284,128,128,128
737,753,0.0003765,-0.1344605988104769,117,117,117
738,754,0.000377,-0.27643149436626246,107,107,107
739,755,0.0003775,-0.41587863592601476,96,96,96
740,756,0.000378,-0.5515289041530475,86,86,86
741,757,0.0003785,-0.6821438442639047,76,76,76
742,758,0.000379,-0.8065309728267953,67,67,67
743,759,0.0003795,-0.923554664852678,58,58,58
744,760,0.00038,-1.032146521782055,50,50,50
745,761,0.0003805,-1.131315125710499,42,42,42
746,762,0.000381,-1.2201550907990493,36,36,36
747,763,0.0003815,-1.2978553292321842,30,30,30
748,764,0.000382,-1.3637064562573302,25,25,25
749,765,0.0003825,-1.4171072666993894,21,21,21
750,766,0.000383,-1.4575702238214494,18,18,18
751,767,0.0003835,-1.4847259104195645,16,16,16
752,768,0.000384,-1.498326401514266,15,15,15
753,769,0.0003845,-1.4982475278468128,15,15,15
754,770,0.000385,-1.4844900095150861,16,16,16
755,771,0.0003855,-1.4571794493992618,18,18,18
756,772,0.000386,-1.4165651864373165,21,21,21
757,773,0.0003865,-1.3630180192196213,25,25,25
758,774,0.000387,-1.2970268206857516,30,30,30
759,775,0.0003875,-1.219194074830453,36,36,36
760,776,0.000388,-1.1302303761676806,42,42,42
761,777,0.0003885,-1.0309479421711119,50,50,50
762,778,0.000389,-0.9222531979212507,58,58,58
763,779,0.0003895,-0.805138500659363,67,67,67
764,780,0.00039,-0.680673079801154,76,76,76
765,781,0.0003905,-0.5499932751258126,86,86,86
766,782,0.000391,-0.4142921622631667,96,96,96
767,783,0.0003915,-0.2748086601961577,107,107,107
768,784,0.000392,-0.13281622022426032,117,117,117
769,785,0.0003925,0.010388800344835865,128,128,128
770,786,0.000393,0.15349897363017959,139,139,139
771,787,0.0003935,0.2952077376840091,150,150,150
772,788,0.000394,0.43422132509256406,160,160,160
773,789,0.0003945,0.5692705747657125,170,170,170
774,790,0.000395,0.699122519076884,180,180,180
775,791,0.0003955,0.8225916405650553,189,189,189
776,792,0.000396,0.9385506954280796,198,198,198
777,793,0.0003965,1.0459410049913236,206,206,206
778,794,0.000397,1.1437821211928703,214,214,214
779,795,0.0003975,1.2311807778419352,220,220,220
780,796,0.000398,1.3073390459273115,226,226,226
781,797,0.0003985,1.3715616185200632,231,231,231
782,798,0.000399,1.423262158760878,235,235,235
783,799,0.0003995,1.4619686529766172,238,238,238
784,800,0.0004,1.4873277200531887,239,239,239
785,801,0.0004005,1.4991078377213336,240,240,240
786,802,0.000401,1.4972014563000464,240,240,240
787,803,0.0004015,1.481625980599662,239,239,239
788,804,0.000402,1.4525236110200637,237,237,237
789,805,0.0004025,1.4101600452947491,234,234,234
790,806,0.000403,1.354922052733518,230,230,230
791,807,0.0004035,1.2873139431104192,224,224,224
792,808,0.000404,1.207952962435046,218,218,218
793,809,0.0004045,1.117563657642862,212,212,212
794,810,0.000405,1.016971261653461,204,204,204
795,811,0.0004055,0.9070941591897523,196,196,196
796,812,0.000406,0.7889355021431195,187,187,187
797,813,0.0004065,0.6635740510345771,177,177,177
798,814,0.000407,0.5321543261869955,168,168,168
799,815,0.0004075,0.3958761585259226,157,157,157
800,816,0.000408,0.2559837354078185,147,147,147
801,817,0.0004085,0.11375424148439213,136,136,136
802,818,0.000409,-0.029513801690341963,125,125,125
803,819,0.0004095,-0.1725123908539872,115,115,115
804,820,0.00041,-0.31393598279531154,104,104,104
805,821,0.0004105,-0.4524934136543226,93,93,93
806,822,0.000411,-0.5869196869420632,83,83,83
807,823,0.0004115,-0.7159875226586203,74,74,74
808,824,0.000412,-0.8385185620685289,64,64,64
809,825,0.0004125,-0.9533941258365423,56,56,56
810,826,0.000413,-1.0595654273048103,48,48,48
811,827,0.0004135,-1.1560631476663028,40,40,40
812,828,0.000414,-1.2420062856157044,34,34,34
813,829,0.0004145,-1.3166102006823774,28,28,28
814,830,0.000415,-1.379193776811883,24,24,24
815,831,0.0004155,-1.4291856407939978,20,20,20
816,832,0.000416,-1.4661293787646525,17,17,17
817,833,0.0004165,-1.48968770315629,15,15,15
818,834,0.000417,-1.4996455320533653,15,15,15
819,835,0.0004175,-1.4959119528392564,15,15,15
820,836,0.000418,-1.4785210522068806,16,16,16
821,837,0.0004185,-1.4476316049552698,19,19,19
822,838,0.000419,-1.4035256244133234,22,22,22
823,839,0.0004195,-1.3466057877249613,26,26,26
824,840,0.00042,-1.2773917595022968,31,31,31
825,841,0.0004205,-1.1965154474109356,37,37,37
826,842,0.000421,-1.104715233002877,44,44,44
827,843,0.0004215,-1.0028292304679574,52,52,52
828,844,0.000422,-0.8917876348500764,60,60,60
829,845,0.0004225,-0.7726042295870044,69,69,69
830,846,0.000423,-0.6463671309079635,79,79,79
831,847,0.0004235,-0.5142288535905472,89,89,89
832,848,0.000424,-0.37739578877397134,99,99,99
833,849,0.0004245,-0.23711718989410807,110,110,110
834,850,0.000425,-0.09467376729579972,120,120,120
835,851,0.0004255,0.048634004348822014,131,131,131
836,852,0.000426,0.19149775906585081,142,142,142
837,853,0.0004265,0.33261318465062273,153,153,153
838,854,0.000427,0.47069193072888693,163,163,163
839,855,0.0004275,0.604473371090248,173,173,173
840,856,0.000428,0.732736112906468,183,183,183
841,857,0.0004285,0.8543091477584905,192,192,192
842,858,0.000429,0.9680825426655562,200,200,200
843,859,0.0004295,1.0730175735101648,208,208,208
844,860,0.00043,1.1681562083429047,215,215,215
845,861,0.0004305,1.2526298539870746,222,222,222
846,862,0.000431,1.3256672860883634,227,227,227
847,863,0.0004315,1.3866016902103553,232,232,232
848,864,0.000432,1.4348767496921853,236,236,236
849,865,0.0004325,1.4700517246877927,238,238,238
850,866,0.000433,1.4918054760161699,240,240,240
851,867,0.0004335,1.4999393970859456,240,240,240
852,868,0.000434,1.4943792271264693,240,240,240
853,869,0.0004345,1.4751757291710432,239,239,239
854,870,0.000435,1.4425042266024608,236,236,236
855,871,0.0004355,1.3966630024920947,233,233,233
856,872,0.000436,1.3380705763461767,228,228,228
857,873,0.0004365,1.26726188312198,223,223,223
858,874,0.000437,1.1848833893984523,217,217,217
859,875,0.0004375,1.0916871912896724,210,210,210
860,876,0.000438,0.9885241479856591,202,202,202
861,877,0.0004385,0.8763361136097045,193,193,193
862,878,0.000439,0.7561473383136295,184,184,184
863,879,0.0004395,0.6290551171166672,175,175,175
864,880,0.00044,0.49621977186219496,165,165,165
865,881,0.0004405,0.3588540577544027,155,155,155
866,882,0.000441,0.2182120911909302,144,144,144
867,883,0.0004415,0.07557789997741045,133,133,133
868,884,0.000442,-0.0677462995418455,122,122,122
869,885,0.0004425,-0.21045199141033133,112,112,112
870,886,0.000443,-0.35123630649966786,101,101,101
871,887,0.0004435,-0.488813917395936,91,91,91
872,888,0.000444,-0.621928773134103,81,81,81
873,889,0.0004445,-0.7493655666455198,71,71,71
874,890,0.000445,-0.8699608302233006,62,62,62
875,891,0.0004455,-0.9826135577065347,54,54,54
876,892,0.000446,-1.0862952564055721,46,46,46
877,893,0.0004465,-1.1800593369963306,39,39,39
878,894,0.000447,-1.2630497556563989,32,32,32
879,895,0.0004475,-1.3345088295421026,27,27,27
880,896,0.000448,-1.3937841542532783,23,23,23
881,897,0.0004485,-1.4403345601306985,19,19,19
882,898,0.000449,-1.4737350530067506,17,17,17
883,899,0.0004495,-1.4936806943014143,15,15,15
884,900,0.00045,-1.4999893850391808,15,15,15
885,901,0.0004505,-1.4926035283695371,15,15,15
886,902,0.000451,-1.4715905554125406,17,17,17
887,903,0.0004515,-1.4371423096286786,19,19,19
888,904,0.000452,-1.3895732953335886,23,23,23
889,905,0.0004525,-1.3293178063481996,27,27,27
890,906,0.000453,-1.2569259609991457,33,33,33
891,907,0.0004535,-1.1730586796688849,39,39,39
892,908,0.000454,-1.0784816507493087,46,46,46
893,909,0.0004545,-0.9740583400883438,54,54,54
894,910,0.000455,-0.8607421077514201,63,63,63
895,911,0.0004555,-0.7395675040701899,72,72,72
896,912,0.000456,-0.6116408244432796,81,81,81
897,913,0.0004565,-0.4781300091217029,91,91,91
898,914,0.000457,-0.3402539801911969,102,102,102
899,915,0.0004575,-0.19927151310268573,112,112,112
900,916,0.000458,-0.05646974435085533,123,123,123
901,917,0.0004585,0.08684757977675209,134,134,134
902,918,0.000459,0.22937200609432568,145,145,145
903,919,0.0004595,0.36980232038502686,155,155,155
904,920,0.00046,0.5068564271782658,166,166,166
905,921,0.0004605,0.6392830549773565,176,176,176
906,922,0.000461,0.7658731800715011,185,185,185
907,923,0.0004615,0.8854710646357041,194,194,194
908,924,0.000462,0.996984808342986,203,203,203
909,925,0.0004625,1.0993963171554904,210,210,210
910,926,0.000463,1.1917705982815814,217,217,217
911,927,0.0004635,1.2732642964384147,223,223,223
912,928,0.000464,1.343133393485632,229,229,229
913,929,0.0004645,1.4007400011345768,233,233,233
914,930,0.000465,1.445558184717118,236,236,236
915,931,0.0004655,1.477178764844437,239,239,239
916,932,0.000466,1.495313053117862,240,240,240
917,933,0.0004665,1.4997954877854651,240,240,240
918,934,0.000467,1.4905851452816052,240,240,240
919,935,0.0004675,1.4677661138493856,238,238,238
920,936,0.000468,1.4315467258349255,235,235,235
921,937,0.0004685,1.3822576556624435,232,232,232
922,938,0.000469,1.3203489008551628,227,227,227
923,939,0.0004695,1.246385673664667,221,221,221
924,940,0.00047,1.1610432408170115,215,215,215
925,941,0.0004705,1.0651007584876684,208,208,208
926,942,0.000471,0.9594341587903901,200,200,200
927,943,0.0004715,0.8450081527246947,191,191,191
928,944,0.000472,0.7228674225932623,182,182,182
929,945,0.0004725,0.5941270843001248,172,172,172
930,946,0.000473,0.4599625066069452,162,162,162
931,947,0.0004735,0.3215985802948908,152,152,152
932,948,0.000474,0.18029853520233,141,141,141
933,949,0.0004745,0.03735240723582244,130,130,130
934,950,0.000475,-0.10593473935173255,120,120,120
935,951,0.0004755,-0.24825472688828798,109,109,109
936,952,0.000476,-0.38830820763461993,98,98,98
937,953,0.0004765,-0.5248165265210022,88,88,88
938,954,0.000477,-0.6565333949649226,78,78,78
939,955,0.0004775,-0.782256269190237,69,69,69
940,956,0.000478,-0.9008373291667366,60,60,60
941,957,0.0004785,-1.0111939579347822,51,51,51
942,958,0.000479,-1.1123186256415416,44,44,44
943,959,0.0004795,-1.2032880880495678,37,37,37
944,960,0.00048,-1.283271815537797,31,31,31
945,961,0.0004805,-1.3515395756400064,26,26,26
946,962,0.000481,-1.4074680998941504,22,22,22
947,963,0.0004815,-1.4505467741355793,18,18,18
948,964,0.000482,-1.4803823002832996,16,16,16
949,965,0.0004825,-1.4967022870581936,15,15,15
950,966,0.000483,-1.4993577368508024,15,15,15
