job_id,phase,role,category,mismatch_seed,noise_mode,noise_seed,band,pvt,warmup_frames,total_frames,retained_frame_start,retained_frame_end,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,returncode,elapsed_s,overall_status,completed_utc
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S002_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,2,ON,100002,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,102.2960985780228,PASS_FAST64_COMPLETE,2026-07-28T05:39:45.593934+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S012_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,12,ON,100012,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,101.93901414505672,PASS_FAST64_COMPLETE,2026-07-28T05:39:46.296743+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S182_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,DEEP_TAIL,182,ON,100182,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,102.34936302702408,PASS_FAST64_COMPLETE,2026-07-28T05:39:52.629541+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S086_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,86,ON,100086,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,100.49154362792615,PASS_FAST64_COMPLETE,2026-07-28T05:41:22.185970+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S080_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,80,ON,100080,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,98.47453869099263,PASS_FAST64_COMPLETE,2026-07-28T05:41:24.084082+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S128_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,128,ON,100128,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,98.77342021500226,PASS_FAST64_COMPLETE,2026-07-28T05:41:25.085926+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S189_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MIDDLE_TAIL,189,ON,100189,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,100.59168333897833,PASS_FAST64_COMPLETE,2026-07-28T05:41:33.241660+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S116_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,116,ON,100116,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,99.18331962404773,PASS_FAST64_COMPLETE,2026-07-28T05:43:01.383028+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S190_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,190,ON,100190,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,98.0677859360585,PASS_FAST64_COMPLETE,2026-07-28T05:43:02.167695+00:00
PVT3_FF_3P6_M40C_CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_S045_LOW_W4,P6_PVT_FF_MC20_LOW,CMP_XM5_XM6_W8P2524_XM7_XM11_W16P8587_PVT3_MC20_LOW,MARGINAL_DIAGNOSTIC,45,ON,100045,LOW,FF_3P6_M40C,4,68,4,67,64,7,218750.0,50,ROBUST_GEAR,True,COMPLETE,0,101.69147260801401,PASS_FAST64_COMPLETE,2026-07-28T05:43:06.796242+00:00
