job_id,category,pvt,mismatch_seed,noise_seed,band,nfft,bin,fin_hz,maxstep_ps,solver_profile,required,state,attempt_count,measurement_stem,compact_code_checksum_sha256
D3_S177_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,177,100177,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s177_low_050ps,823630cec32521b27e7ed7c37d089a70463e4c9b9c772c75042528c6c9d65f4e
D3_S177_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,177,100177,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s177_near_nyquist_050ps,fa853c8629239a4681f3b7f1da2de857d8e29509bc64f3c2953883e6ab992d5d
D3_S178_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,178,100178,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s178_low_050ps,3d9b629ec12900511ea6fa69293c336b30778a4a7a0563fc42d9655d984c64ab
D3_S178_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,178,100178,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s178_near_nyquist_050ps,a0a7f9ff129229889f5ef951011093e865d04b669e554a69dbf29a3cb1588a03
D3_S179_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,179,100179,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s179_low_050ps,5eb7e638b08089f14e86cd7c616990eaac1b571782f4375ad2402d65cf746d19
D3_S179_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,179,100179,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s179_near_nyquist_050ps,bddde6683bcaede6d4066250d1cea9275d5d0d145a10b64fc2dcc6b789e8de75
D3_S180_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,180,100180,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s180_low_050ps,c59f8a2439aa65430cceee806f488910346ce720376e29a6022f3ba1dfd5cc0d
D3_S180_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,180,100180,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s180_near_nyquist_050ps,6b674de00ef10bff9eda17daf3f23d5139dae2bdcb69a452d8700862e9ab9811
D3_S181_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,181,100181,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s181_low_050ps,38e9878cdd3d637fb6b0d9473b014ec50411339501a456c5bdf47eecc792e92f
D3_S181_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,181,100181,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s181_near_nyquist_050ps,927066440b1cf21d2da6e0684302045444450bb76c4298c712b4977e81fc0181
D3_S182_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,182,100182,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s182_low_050ps,bbcd3d0c42721f3d24028d943f77619747ef33b1ff0cfc05e38dc5611ed4d893
D3_S182_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,182,100182,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s182_near_nyquist_050ps,2c2968db36868f61c0101ce15efbbae9818ae6844ae244769276c2c53696f370
D3_S183_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,183,100183,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s183_low_050ps,c339e3eddbee538c0f7ba9d22a775cb4220c569e1bd2ebdb8b588acd0bd3cf48
D3_S183_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,183,100183,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s183_near_nyquist_050ps,bf15be4ce5d21cfdd74c70834eba5cb3b51dc2b0e1744c6983bd78af8a0b7d30
D3_S184_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,184,100184,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s184_low_050ps,699b26f5bb1acea9519f605289315468ef69e8e322066b25a16c836332311616
D3_S184_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,184,100184,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s184_near_nyquist_050ps,11bf66e97e60a6c132c7405e028ccd2aea5e38029be2690519e42368a0084b4e
D3_S185_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,185,100185,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s185_low_050ps,4719547465b6ae7ca33a511034ec7caf37c52000850e46dd1bc6eeb3da18bd3e
D3_S185_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,185,100185,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s185_near_nyquist_050ps,36b2aef1f7c3ad53083f318ebba2ccdc1de9d3d5d3057244895d0890b6ac38c9
D3_S186_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,186,100186,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s186_low_050ps,f08809dc469443c99f4a08c32973ada8587632e1efacc791a700ec2174462215
D3_S186_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,186,100186,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s186_near_nyquist_050ps,eaaccaa130e24648dcd772f101f928abffcd1b783458c86ad124a1228040b13c
D3_S187_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,187,100187,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s187_low_050ps,485cae90e6c27dba8ac7699cec60a8997a7b1ce0091f49d30ce487e10e805a2c
D3_S187_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,187,100187,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s187_near_nyquist_050ps,aa5d379c38c8c65816ababf665864f7103c82b5b55202d6115245dd8479aa4a0
D3_S188_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,188,100188,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s188_low_050ps,17ec40780bcfed0911780a6490d7bb73a29e26a8e56fef1c0006866e7c113439
D3_S188_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,188,100188,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s188_near_nyquist_050ps,6018e0b0b1013ffa28b416c9c441543d2640a4dd3d8a62689a932712fe983717
D3_S189_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,189,100189,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s189_low_050ps,1523870913f84efbad9340bcadd8eabcfe11e0bc106a1585bb9fa90c886b7aef
D3_S189_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,189,100189,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s189_near_nyquist_050ps,80567a9c8749d497fcf46e61ea717875f71d79d8766cdf9f6aa8bdb610ad6c22
D3_S190_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,190,100190,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s190_low_050ps,bca89ee1d13e0862e073c737b85d504538ddc73108bf6794c15268895fe565f4
D3_S190_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,190,100190,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s190_near_nyquist_050ps,273606c8e6cca0596d97091a2454913123c08d32d8ca24f874b08278378fd682
D3_S191_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,191,100191,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s191_low_050ps,7bbda2004bbb82d21e8dd84e22aa4e48fbab21899a92f633d89a3636b37ca008
D3_S191_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,191,100191,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s191_near_nyquist_050ps,ffaa21d1633e373275cbdbe32bd7f1213b36faae6799d48e6e754effe4a13c54
D3_S192_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,192,100192,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s192_low_050ps,406d32ca13a0b079cd3e3da7f19ba337e9308a959c14f8e97c2599154e4ee540
D3_S192_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,192,100192,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s192_near_nyquist_050ps,0fd3944030e58f51678abeecc734481fef120a2ed137c14fe2c9b9844e5daa03
D3_S193_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,193,100193,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s193_low_050ps,645b703e3f78f2f6e372497226a50c5eb8c4d08fc766be614ba8cc50d01729b6
D3_S193_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,193,100193,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s193_near_nyquist_050ps,15e5cdc9740aca9c060b1b0d10a8fb6efeb0ca128de6161fcfab6ee684c4c916
D3_S194_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,194,100194,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s194_low_050ps,4d2baa606d06ec2c778194420e6fdf24e5d01f74d8439581c435bdae4905135e
D3_S194_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,194,100194,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s194_near_nyquist_050ps,00ca886dba28e12f30d32eaef1391d6277b7aed25be4bb8f0a00eef0a0b46267
D3_S195_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,195,100195,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_FAIL,1,formal_s195_low_050ps,c1b41aaeed2a5f38a5e1f101815aa51e0c6293ec6f1d721d99401508602fc5ae
D3_S195_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,195,100195,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s195_near_nyquist_050ps,cf3ebb943bc98928985c3ddeeca0abdf7c7c097951b5c0247a9e3e7acd69ae7a
D3_S196_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,196,100196,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s196_low_050ps,ab633fc0c76ff51fcb2d7b84d6d391721018ecc140dbee6de4b11f041199defc
D3_S196_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,196,100196,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s196_near_nyquist_050ps,ef9d3a7ac6a607b2da47b093b152c5947cd0fe37a1ed537a40745f0658b07c6c
D3_S197_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,197,100197,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s197_low_050ps,b72871f3ce108207699a1b1fe05951de0d39033f2a36ecd695171221fad14929
D3_S197_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,197,100197,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s197_near_nyquist_050ps,08b19f3d6ecf3546c925a33d922b91d93c5265b7703ae0f435e9af4f87bf839a
D3_S198_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,198,100198,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s198_low_050ps,74181cff7be791d4bf0155e6c40a2044acf1d7fc2d5d399c9832cb80c52162b8
D3_S198_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,198,100198,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s198_near_nyquist_050ps,1d705eb289fc4e9afe914ecec46b3bd5e5379abd513015bbf0e5639c61ba884b
D3_S199_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,199,100199,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s199_low_050ps,9ee0dc1561cb8a90b0b644dd6cc95468a217bd113a9b7c7132d1e2a43e85aaea
D3_S199_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,199,100199,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s199_near_nyquist_050ps,cfb80e77af01c959092ea9d355fa047f0e93d5ac60e469cc7cf75e8a5628cb95
D3_S200_LOW,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,200,100200,LOW,64,7,218750.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s200_low_050ps,045f539e16791f8ce172ab9a42bf301c59dbb1e65e809a4afbcbce3eb7285a23
D3_S200_NEAR_NYQUIST,D3_NOISE_PLUS_MISMATCH_MC200,TT_3P3_27C,200,100200,NEAR_NYQUIST,64,29,906250.0,50,ROBUST_GEAR,True,VALID_PASS,1,formal_s200_near_nyquist_050ps,896ce52dd98134478ff20ddc552b1e28664c0e173dd2d7344343e2c58789166a
