category,mismatch_seed,noise_seed,band,frame_index,ideal_vid_v,commanded_vid_v,code,bits,valid,invalid_v,timeout_v,complete_time_s,measurement_stem
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,31,1.3123259994974301,1.312265069313647,223,11011111,True,0.0,0.0,1.58755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,32,-1.4667091451689234,-1.4667105995053313,14,00001110,True,0.0,0.0,1.63755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,33,1.4947802841014617,1.4947013811949645,237,11101101,True,0.0,0.0,1.68755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,34,-1.394121948658956,-1.3941194243694683,20,00010100,True,0.0,0.0,1.73755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,35,1.1734027671012242,1.1733435078788435,213,11010101,True,0.0,0.0,1.78755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,36,-0.8516309271389413,-0.8517403452740475,61,00111101,True,0.0,0.0,1.83755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,37,0.456517203571318,0.4565020646929807,159,10011111,True,0.0,0.0,1.88755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,38,-0.022088524967169825,-0.022076568925387677,123,01111011,True,0.0,0.0,1.93755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,39,-0.41424240257545164,-0.4142008974967498,93,01011101,True,0.0,0.0,1.98755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,40,0.8148990525573482,0.8148572142804981,186,10111010,True,0.0,0.0,2.03755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,41,-1.14537714330869,-1.1453748665949974,38,00100110,True,0.0,0.0,2.08755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,42,1.3772161235583025,1.3772643568673366,229,11100101,True,0.0,0.0,2.13755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,43,-1.4904501759986994,-1.490431904917272,12,00001100,True,0.0,0.0,2.18755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,44,1.4753276600663443,1.475380837144674,236,11101100,True,0.0,0.0,2.23755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,45,-1.3331509166790971,-1.33312860923269,24,00011000,True,0.0,0.0,2.28755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,46,1.0761641115108698,1.0762972310472023,206,11001110,True,0.0,0.0,2.33755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,47,-0.7264987756652067,-0.7263906330584221,70,01000110,True,0.0,0.0,2.38755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,48,0.3142678530773695,0.3143026169766954,149,10010101,True,0.0,0.0,2.43755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,49,0.12502760599784948,0.12493585368464001,134,10000110,True,0.0,0.0,2.48755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,50,-0.5535557715961213,-0.5534471036516875,83,01010011,True,0.0,0.0,2.53755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,51,0.9344120858375015,0.9345265180269386,195,11000011,True,0.0,0.0,2.58755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,52,-1.2347974586710555,-1.2347614554185586,31,00011111,True,0.0,0.0,2.63755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,53,1.4288429034863923,1.4287656527546135,232,11101000,True,0.0,0.0,2.68755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,54,-1.4998373568706624,-1.4998854942306816,12,00001100,True,0.0,0.0,2.73755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,55,1.4416668241686486,1.4417354978892856,233,11101001,True,0.0,0.0,2.78755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,56,-1.2593409125972181,-1.2593211317040112,30,00011110,True,0.0,0.0,2.83755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,57,0.9685614072355067,0.9685546590042383,198,11000110,True,0.0,0.0,2.88755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,58,-0.5943700438372259,-0.5943613695548501,80,01010000,True,0.0,0.0,2.93755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,59,0.16899193136198168,0.16899350637956556,138,10001010,True,0.0,0.0,2.98755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,60,0.27093965277008897,0.2709546278613402,145,10010001,True,0.0,0.0,3.03755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,61,-0.6875380959318957,-0.6875865400636688,73,01001001,True,0.0,0.0,3.08755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,62,1.0449262199294513,1.04501035452664,204,11001100,True,0.0,0.0,3.13755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,8,100008,NEAR_NYQUIST,63,-1.3123259994974505,-1.3123033553465835,26,00011010,True,0.0,0.0,3.18755e-05,formal_s008_near_nyquist_050ps
D3_NOISE_PLUS_MISMATCH_MC200,11,100011,LOW,0,1.2827920356296627,1.2828135917091754,221,11011101,True,0.0,0.0,3.755e-07,formal_s011_low_050ps
